,Column1,Column2
0,1.3214696161286508,1.3566311551325672
1,1.188182091131995,1.3517183139368756
2,1.1104108188454949,1.346811437179643
3,1.1947887869671485,1.34191106529329
4,1.394952479199681,1.3370177379595511
5,1.462301217246328,1.3321319939858982
6,1.5363713210878622,1.3272543711822509
7,1.7395133741450322,1.3223854062380138
8,1.9277708398972835,1.3175256345994801
9,2.128957620057895,1.3126755903476386
10,2.338393718655483,1.3078358060764292
11,2.1412756852767556,1.303006812771488
12,2.096784427223037,1.2981891396894258
13,1.9242548753227415,1.293383314237691
14,0.8537616129106059,1.2885898618550626
15,0.7666658557972106,1.283809305892834
16,0.7559408609207114,1.279042167496737
17,0.7673197833212925,1.2742889654896672
18,0.792780652461264,1.269550216255265
19,0.7461012312665755,1.2648264336224107
20,0.6285007168385629,1.2601181287506869
21,0.5921770763563825,1.25542581001686
22,0.5867421123410771,1.2507499829024324
23,0.63019377930268,1.2460911498823088
24,0.7087663575111447,1.2414498103146294
25,0.7750548962584469,1.2368264603318082
26,0.8141098651921852,1.2322215927328222
27,0.8425062092143162,1.227635696876787
28,0.8531657727489426,1.2230692585778575
29,0.8511814057185471,1.2185227600014903
30,0.8933508145106803,1.213996679562099
31,0.9634321056120188,1.2094914918221376
32,1.0096828338870403,1.2050076673926409
33,0.9003276442649407,1.2005456728352508
34,0.8585863002331787,1.1961059705657604
35,0.8354278793709433,1.1916890187592015
36,0.8374050319314512,1.1872952712565024
37,0.8391438690390337,1.1829251774727394
38,0.862541550713073,1.1785791823070102
39,0.8618814727457287,1.1742577260539477
40,0.8270574418282809,1.1699612443169005
41,0.8052071143665559,1.1656901679227953
42,0.7965793333731345,1.1614449228387063
43,0.7932430705175528,1.157225930090145
44,0.7307733179854674,1.1530336056810915
45,0.6020906587342278,1.1488683605157788
46,0.5397816354081113,1.144730600322247
47,0.5322338377693034,1.1406207255776775
48,0.5770144741663561,1.136539131435519
49,0.663047744703522,1.1324862076544164
50,0.733462572965203,1.128462338528947
51,0.8656307136137699,1.1244679028221705
52,1.0507373108339182,1.1205032736999958
53,1.2063331866113578,1.1165688186673621
54,1.3263768307527866,1.1126648995062398
55,1.4591085217202633,1.1087918722154464
56,1.6220020564931126,1.1049500869522793
57,1.7392556860462136,1.1011398879759617
58,1.5437319168252965,1.0973616135929039
59,1.3814473347272123,1.0936155961037777
60,1.3805735829051318,1.089902161752411
61,1.3083738422794802,1.0862216306765031
62,0.8472355310116753,1.0825743168601705
