,Column1,Column2
0,1.3322259419332345,1.3037620244197408
1,1.2137783301683414,1.2980775850376975
2,1.1452968379989579,1.2923960308410742
3,1.2389347695593143,1.2867179741778374
4,1.4437234561378256,1.2810440272565773
5,1.4151751082387292,1.2753748020038036
6,1.5282532267103475,1.2697109099211568
7,1.7432554038096675,1.2640529619425762
8,1.9452239703624836,1.2584015682914702
9,2.152538163455014,1.2527573383379305
10,2.381713314178667,1.2471208804560354
11,2.1096077881305724,1.2414928018812936
12,2.1142586413839313,1.2358737085682725
13,1.9162469627602017,1.2302642050484667
14,0.9603428549571471,1.224664894288462
15,0.793737253574165,1.2190763775484517
16,0.8201394595432516,1.2134992542411707
17,0.8101559082874337,1.2079341217913093
18,0.7548532654723743,1.2023815754954705
19,0.7373929580746436,1.196842208382732
20,0.6698828949500731,1.1913166110758728
21,0.6968386628442667,1.1858053716533292
22,0.67371397120954,1.1803090755119345
23,0.6924656597849229,1.1748283052304993
24,0.6469526541416466,1.169363640434287
25,0.6306013844503259,1.1639156576604393
26,0.6686126767896328,1.1584849302243982
27,0.7222568825098914,1.1530720280873805
28,0.7513882115280858,1.1476775177249443
29,0.7487793193529217,1.1423019619966974
30,0.7443274778741185,1.136945920017188
31,0.7507168765744371,1.131609947028025
32,0.7814452808306618,1.1262945942712606
33,0.8306654104911237,1.1210004088640808
34,0.8750609981752214,1.115727933674839
35,0.8699664570440405,1.110477707200467
36,0.8239216460679283,1.1052502634453005
37,0.8137724455647076,1.100046131801353
38,0.8183407136455744,1.0948658369300701
39,0.8490181076771233,1.0897098986455935
40,0.8675430801603954,1.08457883179957
41,0.8654379989890467,1.0794731461675313
42,0.8715526400408727,1.074393346336878
43,0.8669536305297579,1.0693399315964904
44,0.8283024122236149,1.0643133958279956
45,0.7328377341830157,1.0593142273987175
46,0.6364646677969812,1.054342909056335
47,0.606843771496544,1.049399917825273
48,0.6140644945341555,1.0444857249048503
49,0.6367164115677858,1.0396007955692033
50,0.6923139988101387,1.0347455890690123
51,0.7693941632724766,1.029920558535045
52,0.8665651163288433,1.0251261508835372
53,1.038842470572566,1.0203628067234267
54,1.1922227102764646,1.0156309602654567
55,1.320434048347066,1.0109310392331614
56,1.4451781634991345,1.00626346477575
57,1.6036036962983893,1.0016286513829034
58,1.7650003530727716,0.9970270068014945
59,1.6561897714284728,0.9924589319542534
60,1.4712867486012584,0.9879248208603905
61,1.462451790371947,0.9834250605582009
62,1.3762792513295394,0.9789600310296692
63,0.7281417885277944,0.9745301051271
64,0.5580288636349566,0.9701356485017996
65,0.5793224368797217,0.9657770195348372
66,0.5790229090007272,0.9614545692699141
67,0.5220315196045314,0.9571686413483674
68,0.5437658580202859,0.9529195719463349
69,0.437609227087348,0.9487076897141097
70,0.3590585497256687,0.9445333157177062
71,0.433780542691331,0.9403967633826591
72,0.5814042113693573,0.9362983384400811
73,0.55744597208032,0.9322383388749934
74,0.5361526145577078,0.9282170548769484
75,0.5526255523447955,0.9242347687929608
76,0.5797233773177949,0.9202917550827595
77,0.6037881166628718,0.9163882802763738
78,0.6084321546580685,0.9125246029340649
79,0.617309776580657,0.9087009736086133
80,0.6636838339589052,0.9049176348099695
81,0.7262333186708632,0.9011748209722755
82,0.6475945192692748,0.8974727584232651
83,0.5929543336842101,0.8938116653560436
84,0.5616767651380145,0.8901917518032566
85,0.5477824228309008,0.8866132196136478
86,0.5618397267693228,0.8830762624310098
87,0.5703820452170805,0.8795810656755302
