,Column1,Column2
0,1.324817729403442,1.409959167886366
1,1.1923627965120354,1.4078059381365038
2,1.1096557844752448,1.4056480619126606
3,1.183737461707302,1.403485685304079
4,1.3848847441977958,1.4013189546233444
5,1.528649962081305,1.3991480163767698
6,1.517333388317562,1.3969730172348709
7,1.679145300241309,1.3947941040029355
8,1.8868215824119625,1.3926114235916858
9,2.093884496835721,1.3904251229880313
10,2.3125964651638515,1.3882353492259187
11,2.092324891459387,1.3860422493572735
12,2.012532198688721,1.3838459704230424
13,1.6366171466279198,1.381646659424342
14,0.9986133881444422,1.3794444632937204
15,1.0417059456603766,1.3772395288665429
16,1.025468409330762,1.375032002852518
17,1.072326693456396,1.372822031807374
18,1.0117278828769183,1.3706097621047035
19,0.9459416818166293,1.3683953399079818
20,0.9220010910369193,1.3661789111427756
21,1.005233732744167,1.3639606214691506
22,1.1875648302165853,1.3617406162542849
23,1.3280884358372917,1.3595190405452953
24,1.4213940293113934,1.3572960390422866
25,1.5099006221376685,1.3550717560716243
26,1.5990079795188676,1.352846335559436
27,1.6609051659211618,1.3506199210053438
28,1.6389744128563786,1.3483926554564347
29,1.6058795685053204,1.346164681481469
30,1.380175438998532,1.3439361411453357
31,1.2344599431243735,1.3417071759837609
32,1.241249087967751,1.3394779269782753
33,1.1900568911993412,1.3372485345314493
34,1.1328365880162847,1.335019138442401
35,1.0258490996414396,1.3327898778825893
36,0.9401500066289099,1.3305608913718954
37,0.9068608111321639,1.3283323167550034
38,0.8976506281990019,1.3261042911780827
39,0.9411463066188644,1.3238769510657789
40,1.0266045131214103,1.3216504320985163
41,1.2024818120241993,1.3194248691901156
42,1.419018374164369,1.3172003964657246
43,1.5802886080567438,1.314977147240065
44,1.686287352451441,1.3127552539959917
45,1.780178671071926,1.310534848363363
46,1.9008977444936164,1.3083160610982223
47,2.005315588737291,1.3060990220622875
48,1.7176858792572796,1.3038838602027514
49,1.7315991117251448,1.3016707035323956
50,1.7370180915705165,1.2994596791100224
51,1.6011802207643704,1.297250913021211
52,0.8978593798353802,1.2950445303594058
53,0.8365243950472895,1.2928406552073441
54,0.8937462357245594,1.2906394106188401
55,0.8738971615816588,1.2884409186009314
56,0.7907995679832461,1.2862453000964018
57,0.7293637012520974,1.2840526749666892
58,0.7192485625377243,1.2818631619751857
59,0.908878652443201,1.2796768787709372
60,1.098852951778866,1.2774939418727478
61,1.1931119261775824,1.2753144666536902
62,1.2533186102226663,1.273138567326025
63,1.305291302756307,1.270966356926527
64,1.3566831885560868,1.2687979473022193
65,1.4007410686067303,1.2666334490965117
66,1.4373959830514829,1.2644729717357444
67,1.5046408157715556,1.2623166234161356
68,1.5402513298149731,1.2601645110911284
69,1.2332669238850338,1.258016740459141
70,1.1644116375422422,1.2558734159517158
71,1.1949000734555464,1.2537346407220706
72,1.2022443586206955,1.2516005166340547
73,1.1766774813728966,1.2494711442515067
74,1.0550234452397595,1.2473466228280197
75,0.9399716130645204,1.2452270502971123
76,0.8860251271549682,1.243112523262808
77,0.8299032369461896,1.2410031369906211
78,0.8018849791064542,1.238898985398952
79,0.8465881336063689,1.236800161050886
80,0.9764839406048008,1.234706755146397
81,1.1429746120162114,1.232618857514951
82,1.3093786804596763,1.2305365566085045
83,1.4363734061896616,1.228459939494888
84,1.5304884608424638,1.226389091851572
85,1.5983365849082343,1.2243240979598038
86,1.6733442520878707,1.2222650406991094
87,1.7725812972746982,1.220212001542152
88,1.859751161713406,1.218165060549944
89,1.5968365850396102,1.2161242963674044
90,1.6048711587006625,1.2140897862192626
91,1.6027879205110032,1.2120616059063036
92,1.4646145524332403,1.2100398298019592
93,0.8524405451494229,1.2080245308492457
94,0.8321829048867407,1.2060157805580518
95,0.8063452578877025,1.2040136490027833
96,0.7290897877291502,1.2020182048203696
97,0.7710542465310709,1.2000295152086347
98,0.711809581518008,1.1980476459250375
99,0.6646267845377307,1.1960726612857844
100,0.7944291409335715,1.194104624165313
101,0.9521059803406839,1.19214359599615
102,1.0544261511656385,1.1901896367691354
103,1.1297608251777553,1.1882428050340126
104,1.1925696553182068,1.1863031579003744
105,1.2462535058901203,1.1843707510389627
106,1.2937322353056468,1.1824456386833129
107,1.3359831980673265,1.1805278736317346
108,1.384761933901246,1.178617507249622
109,1.460686076583417,1.1767145894720854
110,1.418733986433023,1.1748191688068974
111,1.1180864630810041,1.17293129233775
112,1.0788352155575622,1.1710510057278123
113,1.1095796134803517,1.1691783532235873
114,1.0801903406183861,1.1673133776590612
115,1.056428624800214,1.1654561204601421
116,0.952866137392378,1.1636066216493843
117,0.8856419764174605,1.1617649198509927
118,0.8732784454556267,1.1599310522961017
119,0.8363638881032358,1.1581050548283227
120,0.7909014705239463,1.1562869619095537
121,0.8047045279297123,1.1544768066260471
122,0.9080398593267485,1.1526746206947232
123,1.064083429852552,1.1508804344697219
124,1.2509611215330163,1.1490942769491825
125,1.3968262732033156,1.1473161757822374
126,1.5054442681007123,1.1455461572762107
127,1.5848990270620213,1.1437842464040058
128,1.6761746375894988,1.1420304668116714
129,1.7975381824484398,1.1402848408261346
130,1.8592651511726177,1.1385473894630906
131,1.557249032262511,1.1368181324350393
132,1.5664841704336838,1.1350970881594613
133,1.5654999502293727,1.1333842737671338
134,1.4306627727367394,1.131679705110576
135,0.8097516435574763,1.12998339677263
136,0.7845711938306081,1.1282953620751768
137,0.7331982234532253,1.126615613087988
138,0.7709888307910988,1.1249441606377164
139,0.702013150211653,1.1232810143170264
140,0.6303682714135737,1.1216261824938683
141,0.646700769746712,1.1199796723208943
142,0.8286668202348578,1.1183414897450181
143,0.912128399939725,1.116711639517109
144,0.989080752203223,1.115090125201822
145,1.0707559710232895,1.1134769491875534
146,1.1486499444905025,1.1118721126965188
147,1.2100976334579103,1.1102756157949427
148,1.2418244612644338,1.1086874574033525
149,1.2918955068024687,1.1071076353069664
150,1.362716716874739,1.1055361461661706
151,1.3660798437866515,1.103972985527073
152,1.3370412610988336,1.102418147832129
153,1.30323071248845,1.1008716264308316
154,1.090640243496548,1.0993334135904573
155,1.0454331937022159,1.0978035005068676
156,1.0184203351505208,1.0962818773153558
157,0.9860159939727124,1.0947685331015389
158,0.8763550951582789,1.0932634559122887
159,0.8197594113689579,1.0917666327666982
160,0.7736938422627662,1.090278049667081
161,0.7344932609808527,1.088797691609994
162,0.7288984868289947,1.0873255425972834
163,0.7862832154446008,1.0858615856471439
164,0.8889513319024757,1.0844058028051848
165,1.0786204173595553,1.0829581751554949
166,1.268628393512198,1.0815186828316936
167,1.4088354634451732,1.0800873050279591
168,1.5052446011922058,1.078664020010023
169,1.5913283176168664,1.0772488051261184
170,1.695310768362207,1.075841636817872
171,1.7549113055374623,1.0744424906311283
172,1.579064897565619,1.0730513412267002
173,1.4625606194750378,1.071668162391038
174,1.492595904012199,1.070292927046815
175,1.4867917060865508,1.0689256072634215
176,1.3597278661005965,1.0675661742673752
177,0.7866057050262923,1.066214598452643
178,0.774035428575026,1.0648708493908796
179,0.7349536306637812,1.063534895841587
180,0.6546899968910693,1.062206705762198
181,0.6897670732631381,1.06088624631809
182,0.7001415376399837,1.0595734838925288
183,0.6515365228800143,1.058268384096551
184,0.7167387198978856,1.0569709117787789
185,0.8370180026894549,1.055681031035171
186,0.9774215110800513,1.054398705218705
187,1.0762072582957736,1.0531238969489913
188,1.145017833819595,1.0518565681218133
189,1.1997983638743457,1.0505966799185866
190,1.2509107090913392,1.0493441928157348
191,1.3168448000453679,1.0480990665939736
192,1.3519186632911104,1.0468612603475032
193,1.2890402330590753,1.0456307324930976
194,1.2836314586156623,1.0444074407790922
195,1.2827550285145284,1.043191342294265
196,1.0553463575322017,1.0419823934766086
197,1.0075921143087876,1.0407805501219929
198,0.9432293325656709,1.0395857673927194
