Wall time,Step,Value
1733426652.899439,4824000,9974.0556640625
1733426680.6281843,4856000,38601.6015625
1733426694.4214294,4872000,195.11788940429688
1733426708.199541,4888000,18720.482421875
1733426763.617991,4952000,197.59030151367188
1733426777.4905045,4968000,185.5974578857422
1733426791.3638027,4984000,184.0203399658203
1733426905.2645385,5032000,179.335205078125
1733426918.9814773,5048000,177.73681640625
1733427015.8226337,5160000,252.16796875
1733427043.6307576,5192000,164.1663818359375
1733427071.5052385,5224000,161.73919677734375
1733427085.3966026,5240000,159.78292846679688
1733427099.318837,5256000,244.2404327392578
1733427113.2249684,5272000,157.08358764648438
1733427168.5146408,5336000,151.7433624267578
1733427196.0722876,5368000,149.1662139892578
1733427237.6957836,5416000,145.03213500976562
1733427251.6015546,5432000,143.70086669921875
1733427265.4882586,5448000,142.39405822753906
1733427293.3634994,5480000,141.64886474609375
1733427307.1274052,5496000,11874.84765625
1733427713.7396138,5500000,138.4212646484375
1733427752.0177295,5544000,250.6407470703125
1733427779.5913627,5576000,6336.4462890625
1733427793.2774591,5592000,130.90455627441406
1733427820.7445123,5624000,128.20005798339844
1733427834.6330488,5640000,2726.13818359375
1733427876.3327425,5688000,122.95552062988281
1733427944.2063372,5768000,2832.954833984375
1733427958.045088,5784000,115.29412841796875
1733427971.6594641,5800000,15111.8623046875
1733427998.721487,5832000,8357.669921875
1733428039.2369597,5880000,107.90020751953125
1733428066.2529676,5912000,105.49124908447266
1733428079.8270504,5928000,11485.701171875
1733428106.8461502,5960000,11603.888671875
1733428133.8779998,5992000,11722.75390625
1733428542.0808284,6000000,99.00981140136719
1733428631.8311713,6104000,91.662109375
1733428742.2493486,6232000,83.02803039550781
1733428756.1127672,6248000,12693.013671875
1733428769.9877484,6264000,80.93128204345703
1733428825.0603213,6328000,76.84882354736328
1733428866.4248471,6376000,6677.64697265625
1733428907.9876297,6424000,70.87490844726562
1733428921.8098595,6440000,6803.43212890625
1733428963.3260336,6488000,67.03154754638672
1733429376.224206,6500000,66.31201934814453
1733429393.6597645,6520000,65.15205383300781
1733429407.6123185,6536000,6993.5166015625
1733429421.4714901,6552000,63.29573440551758
1733429449.269162,6584000,61.4882698059082
1733429490.909928,6632000,3622.39892578125
1733429504.7068882,6648000,57.936614990234375
1733429518.451714,6664000,3653.849609375
1733429559.9510255,6712000,54.514404296875
1733429601.5186174,6760000,52.02106857299805
1733429670.6281977,6840000,48.012542724609375
1733429698.3626196,6872000,24056.240234375
1733429726.0810776,6904000,14868.7236328125
1733429739.956665,6920000,44.1756706237793
1733429833.7839048,7000000,18275.732421875
1733429875.0652661,7048000,38.49138641357422
1733429888.8469553,7064000,329.08953857421875
1733429901.7413852,7080000,37.30145263671875
1733429914.627991,7096000,41.41338348388672
1733429940.6592746,7128000,35.61799240112305
1733429993.1613379,7192000,33.100006103515625
1733430020.3312223,7224000,32.015079498291016
1733430047.6432097,7256000,34.06201934814453
1733430074.8620443,7288000,60.54383087158203
1733430142.8935635,7368000,27.109777450561523
1733430170.0966823,7400000,25.9111385345459
1733430223.3778424,7464000,23.79680061340332
1733430680.1432507,7528000,21.752033233642578
1733430707.3933907,7560000,20.741657257080078
1733430720.221643,7576000,20.207645416259766
1733430788.4870186,7656000,17.758182525634766
1733430802.3151972,7672000,17.264400482177734
1733430816.1121523,7688000,16.821691513061523
1733430842.9561372,7720000,15.905801773071289
1733430856.7840729,7736000,15.441732406616211
1733430870.5869772,7752000,15.0185546875
1733430925.5338955,7816000,13.322094917297363
1733430939.4246283,7832000,12.897611618041992
1733430966.971372,7864000,12.097208023071289
1733431008.4252746,7912000,10.963144302368164
1733431063.8311648,7976000,9.529759407043457
1733431077.659175,7992000,9.170186996459961
1733431485.3202224,8000000,9.016308784484863
1733431492.2841043,8008000,8.848392486572266
1733431519.9916236,8040000,8.192033767700195
1733431561.2871265,8088000,7.242247581481934
1733431575.1726384,8104000,6.955506801605225
1733431588.9330819,8120000,6.6498703956604
1733431630.3231082,8168000,5.821147918701172
1733431644.2077591,8184000,5.5427141189575195
1733431671.7128904,8216000,5.027792930603027
1733431755.009582,8312000,3.63354754447937
1733431782.624737,8344000,3.2183640003204346
1733431824.0933533,8392000,2.65275502204895
1733431837.8828437,8408000,2.4658713340759277
1733431866.4300447,8440000,2.128962278366089
1733431880.3310218,8456000,1.9753649234771729
1733432338.808629,8520000,1.3976980447769165
1733432352.7864797,8536000,1.262984037399292
1733432380.383472,8568000,1.0241097211837769
1733432408.0456846,8600000,0.8114162683486938
1733432421.9158564,8616000,0.7186943888664246
1733432435.7851694,8632000,0.6237106919288635
1733432477.3447132,8680000,0.39050570130348206
1733432491.0587204,8696000,0.32116496562957764
1733432532.5270827,8744000,0.16164562106132507
1733432545.9028525,8760000,0.11822091042995453
1733432572.4873655,8792000,0.05419681593775749
1733432585.7082677,8808000,0.03218177333474159
1733432613.5385792,8840000,0.004676106385886669
1733432669.0468552,8904000,9.020417564897798e-06
1733432683.0007222,8920000,2.5637448288762243e-06
1733432696.9074671,8936000,1.0163383194594644e-05
1733432724.7053354,8968000,1.0149437002837658e-05
1733432738.6585653,8984000,1.9565225102269324e-06
1733433195.4402757,9048000,1.9565225102269324e-06
1733433209.31558,9064000,9.010150279209483e-06
1733433223.0810368,9080000,1.9565225102269324e-06
1733433250.8310204,9112000,1.9565225102269324e-06
1733433264.6590075,9128000,1.0176119758398272e-05
1733433278.4092815,9144000,1.9565225102269324e-06
1733433292.2999187,9160000,9.007495464175008e-06
1733433417.2527463,9304000,2.5637448288762243e-06
1733433431.268553,9320000,1.1416525012464263e-05
1733433459.1278267,9352000,1.4316290616989136e-05
1733433500.717601,9400000,1.957523636519909e-06
1733433989.3209846,9500000,1.9280612832517363e-05
1733433999.8362236,9512000,1.1436478416726459e-05
1733434055.5347548,9576000,1.1416525012464263e-05
1733434069.4420235,9592000,1.4272285397964879e-06
1733434083.2883117,9608000,1.1416525012464263e-05
1733434111.1086667,9640000,1.1416525012464263e-05
1733434138.8929331,9672000,9.020417564897798e-06
1733434194.4776037,9736000,1.2825429621443618e-05
1733434319.164812,9880000,1.9565225102269324e-06
1733434333.115379,9896000,1.5889108908595517e-05
1733434347.028212,9912000,1.947302280314034e-06
1733434360.7592816,9928000,1.7543881767778657e-05
1733434388.345624,9960000,1.5893694580881856e-05
1733434402.2653217,9976000,1.4312565781438025e-06
1733434834.0204785,10008000,1.9565225102269324e-06
1733434875.7997825,10056000,1.7545860828249715e-05
1733434972.813522,10168000,2.5583199203538243e-06
1733434986.6029005,10184000,1.7543881767778657e-05
1733435000.4742086,10200000,1.9565225102269324e-06
1733435014.3904107,10216000,0.0
1733435042.09887,10248000,1.5889108908595517e-05
1733435055.9025257,10264000,6.556510925292969e-07
1733435097.5814867,10312000,1.430506836186396e-05
1733435111.5776336,10328000,4.812330189452041e-06
1733435125.4315157,10344000,1.2832880202040542e-05
1733435153.269831,10376000,1.5889108908595517e-05
1733435180.9366415,10408000,1.5889108908595517e-05
1733435194.6538937,10424000,1.4312565781438025e-06
1733435250.146841,10488000,3.200024366378784e-06
1733435738.8428147,10584000,1.4355173334479332e-06
1733435780.1829095,10632000,0.0001010644919006154
1733435794.0245402,10648000,4.897662620351184e-06
1733435821.74168,10680000,161.11672973632812
1733435849.5958662,10712000,1.9565225102269324e-06
1733435891.2606225,10760000,7.354542321991175e-05
1733436044.0183988,10936000,0.7368355393409729
1733436085.3442013,10984000,23787.54296875
1733436409.3242874,11000000,0.009194706566631794
1733436423.2290816,11016000,23780.9453125
1733436450.9200773,11048000,1.9280612832517363e-05
1733436478.3887243,11080000,1.628650352358818e-07
1733436492.135822,11096000,1.0160356396227144e-05
1733436519.8055117,11128000,280.5729064941406
1733436589.1377647,11208000,2.5044031644938514e-05
1733436602.8861358,11224000,4.2853782360907644e-05
1733436684.3932252,11320000,4.268121119821444e-05
1733436711.4091766,11352000,275.6590576171875
1733436725.25286,11368000,48073.80078125
1733436738.7370355,11384000,1.9665808395075146e-06
1733436752.1591697,11400000,0.05858007073402405
1733436765.674524,11416000,57.934967041015625
1733436779.080998,11432000,6250.0
1733436792.4870832,11448000,24263.77734375
1733436805.956397,11464000,4.0978193283081055e-08
1733436819.4458702,11480000,2.1106796339154243e-05
1733436832.8633785,11496000,1.738548780849669e-05
1733437247.752991,11512000,1.9656727090477943e-06
1733437288.1120157,11560000,30030.583984375
1733437301.674897,11576000,1.6391277313232422e-07
1733437315.065314,11592000,1.0160356396227144e-05
1733437341.9760785,11624000,9.00214035937097e-06
1733437395.4783673,11688000,19.724496841430664
1733437422.4777677,11720000,6.734952421538765e-06
1733437448.9574208,11752000,13.294537544250488
1733437501.2842996,11816000,1.753538344928529e-05
1733437515.7094288,11832000,1.0160356396227144e-05
1733437529.5510316,11848000,4.803482624993194e-06
1733437557.1484146,11880000,0.0020637926645576954
1733437583.9089835,11912000,79.58335876464844
1733437610.3489494,11944000,1.4316290616989136e-05
1733437637.2530742,11976000,0.00026330442051403224
1733437650.7279503,11992000,3.668246790766716e-07
1733438099.0179152,12024000,3.2596289556430236e-10
1733438127.9141002,12056000,9.776465594768524e-05
1733438142.2524703,12072000,3.9651990846323315e-06
1733438156.810069,12088000,6.584916150131903e-07
1733438171.133332,12104000,1.457105372537626e-05
1733438185.6008992,12120000,2.3003482056083158e-05
1733438199.971964,12136000,1.9565225102269324e-06
1733438228.46275,12168000,4.812330189452041e-06
1733438242.5971394,12184000,1.9565225102269324e-06
1733438314.0057952,12264000,6.754929017915856e-06
1733438328.68864,12280000,1.0244548320770264e-06
1733438357.6323721,12312000,6.533693408528052e-07
1733438372.2683742,12328000,6.8070366978645325e-06
1733438386.7166667,12344000,1.0244548320770264e-06
1733438432.2922425,12392000,7.84052554081427e-06
1733438462.2539926,12424000,7.845461368560791e-06
1733438492.2134483,12456000,6.752461104042595e-06
1733438522.1099057,12488000,1.0242453072351054e-06
1733438972.01179,12504000,2.5691929295135196e-06
1733439002.3288634,12536000,1.95726761376136e-06
1733439017.7150862,12552000,5.741417226090562e-06
1733439032.8422532,12568000,3.944244326703483e-06
1733439078.1143174,12616000,6.752461104042595e-06
1733439138.0360868,12680000,2.566398961789673e-06
1733439153.4380424,12696000,2.2967904442339204e-05
1733439184.7434378,12728000,2.5027384253917262e-05
1733439230.1053505,12776000,3.2050302252173424e-06
1733439291.075027,12840000,1.6391277313232422e-07
1733439365.8880026,12920000,1.1420413102314342e-05
1733439616.1232686,13032000,18010.619140625
1733439631.0242136,13048000,1.9270624761702493e-05
1733439661.2345989,13080000,30030.47265625
1733439676.7285938,13096000,18010.916015625
1733439692.0388813,13112000,29439.953125
1733439707.5808299,13128000,18231.705078125
1733439723.4564586,13144000,29428.255859375
1733439738.6857784,13160000,18011.072265625
1733439769.9414313,13192000,18012.365234375
1733439785.2650044,13208000,57.835914611816406
1733439846.7363095,13272000,1.9253255231888033e-05
1733439861.9955907,13288000,18379.392578125
1733439892.8119109,13320000,578.9552001953125
1733439923.2621238,13352000,2.5637448288762243e-06
1733439969.644879,13400000,1.429058647772763e-05
1733440000.656355,13432000,2.5814865693973843e-06
1733440016.3849823,13448000,1.4288118563854368e-06
1733440032.2456465,13464000,1.0387972224634723e-06
1733440182.7688508,13500000,89.16111755371094
1733440194.4194539,13512000,2.5515910238027573e-06
1733440209.8731327,13528000,2.107704131049104e-05
1733440225.4015574,13544000,1.1559412996575702e-05
1733440240.6468782,13560000,0.0006765324505977333
1733440271.5194802,13592000,2.660031896084547e-05
1733440286.4995265,13608000,2.3041129679768346e-05
1733440301.8752663,13624000,2.543441951274872e-06
1733440333.116569,13656000,0.09904594719409943
1733440348.7541218,13672000,6250.0126953125
1733440363.9684448,13688000,475.094482421875
1733440379.5293202,13704000,6125.7216796875
1733440395.0339577,13720000,1.9563362911867443e-06
1733440410.7804916,13736000,6125.27783203125
1733440441.0659418,13768000,6123.6474609375
1733440456.3288932,13784000,1.944694759004051e-06
1733440501.1107786,13832000,24504.01171875
1733440562.3577406,13896000,24135.22265625
1733440607.2812028,13944000,3.11742551275529e-05
1733440622.073666,13960000,2.502452116459608e-05
1733440637.279131,13976000,2.306534406670835e-05
1733441096.3084142,14000000,3.2105017453432083e-06
1733441118.7680593,14024000,1.7543881767778657e-05
1733441134.2542024,14040000,3.5692286473931745e-05
1733441164.6347828,14072000,6250.013671875
1733441179.9608083,14088000,3.7471764358087967e-07
1733441194.9871123,14104000,6125.67431640625
1733441255.7733035,14168000,6126.23388671875
1733441316.7519343,14232000,5.741417226090562e-06
1733441331.9675326,14248000,1.9429902749834582e-05
1733441362.932102,14280000,4.604964124155231e-05
1733441378.0361261,14296000,1.4427117775994702e-06
1733441393.7033162,14312000,4.33451023127418e-05
1733441408.7601671,14328000,1.9471626728773117e-06
1733441423.56782,14344000,1.930468670252594e-06
1733441438.6726308,14360000,1.9443220935499994e-06
1733441483.2316365,14408000,2.6656105546862818e-05
1733441498.3756554,14424000,2.564140686445171e-06
1733442008.3087056,14504000,3.115031722700223e-05
1733442038.9230309,14536000,3.114510400337167e-05
1733442054.7516687,14552000,2.5668414309620857e-06
1733442070.1217928,14568000,3.101332185906358e-05
1733442085.4763958,14584000,2.5339190869999584e-06
1733442115.386007,14616000,2.5779240786505397e-06
1733442161.2941508,14664000,6.752461104042595e-06
1733442176.63292,14680000,3.9434062273357995e-06
1733442226.6887047,14728000,1.761957537382841e-05
1733442241.3620925,14744000,5.741417226090562e-06
1733442256.0051482,14760000,1.9280612832517363e-05
1733442285.6200402,14792000,1.932857594511006e-05
1733442314.9287677,14824000,3.297605871921405e-05
1733442359.9952462,14872000,1.1468398952274583e-05
1733442374.9900858,14888000,1.9321334548294544e-05
1733442405.4643707,14920000,2.1095993361086585e-05
1733442450.606393,14968000,1.4297663710749475e-06
1733442465.6534162,14984000,4.8126325964403804e-06
1733442923.801318,15000000,5.7497527450323105e-06
1733442954.399559,15032000,4.818080924451351e-06
1733442969.5089018,15048000,3.5682740417541936e-05
1733442984.9097714,15064000,3.1925737857818604e-06
1733443015.809088,15096000,3.031897449545795e-06
1733443031.413447,15112000,6.779911927878857e-06
1733443046.547933,15128000,2.667431181180291e-05
1733443124.0188932,15208000,1.586212238180451e-05
1733443186.9728324,15272000,5.735038030252326e-06
1733443202.3580432,15288000,6.556510925292969e-07
1733443234.0688424,15320000,1.4241226381273009e-05
1733443264.6842682,15352000,2.5748274765646784e-06
1733443295.0186708,15384000,3.5728513466892764e-05
1733443310.27993,15400000,1.4288956663222052e-05
1733443325.8371143,15416000,5.444087946671061e-05
1733443340.9732883,15432000,1.1414638720452785e-05
1733443356.390336,15448000,3.103732524323277e-05
1733443371.8716311,15464000,6.780214789614547e-06
1733443402.4780402,15496000,1.1412101230234839e-05
1733443858.5410554,15512000,2.1094059775350615e-05
1733443889.7754407,15544000,2.496270462870598e-05
1733443936.8112664,15592000,1.587495171406772e-05
1733443967.8961048,15624000,1.7549911717651412e-05
1733443983.4368708,15640000,2.4983590265037492e-05
1733443999.0878017,15656000,1.595162393641658e-05
1733444061.0745833,15720000,1.4316290616989136e-05
1733444091.8791926,15752000,1.0160356396227144e-05
1733444107.1243713,15768000,9.020417564897798e-06
1733444137.7566085,15800000,1.0160356396227144e-05
1733444184.5852938,15848000,4.8264628276228905e-06
1733444245.6769223,15912000,4.793307653017109e-06
1733444293.9383516,15960000,9.021908226714004e-06
1733444780.3862898,16000000,2.5637448288762243e-06
1733444788.021623,16008000,0.013804672285914421
1733444819.7178216,16040000,8.035055543587077e-06
1733444851.423798,16072000,1.0161264981434215e-05
1733444882.617606,16104000,1.1438596629886888e-05
1733444961.5720198,16184000,7.840292710170615e-06
1733444993.3120255,16216000,3.989692686445778e-06
1733445009.246176,16232000,1.0244548320770264e-06
1733445024.9440696,16248000,5.782954303867882e-06
1733445040.5634358,16264000,1.1378759154467843e-05
1733445086.8642051,16312000,12126.908203125
1733445177.1590729,16408000,2.4964519980130717e-05
1733445206.8293052,16440000,7.860153345973231e-06
1733445222.1996315,16456000,12130.09765625
1733445237.6630092,16472000,9.020417564897798e-06
1733445253.0972507,16488000,12126.494140625
1733445707.3170202,16500000,9.020417564897798e-06
1733445757.7171314,16552000,12127.115234375
1733445789.0210161,16584000,12126.8515625
1733445804.8320744,16600000,2.5516142159176525e-06
1733445852.3046453,16648000,1.0160356396227144e-05
1733445868.1413982,16664000,3.970577381551266e-06
1733445883.9493673,16680000,1.015134603221668e-05
1733445899.7880433,16696000,1.9619242266344372e-06
1733445916.02021,16712000,2.0933919586241245e-05
1733445946.7123063,16744000,9.014317583933007e-06
1733445962.3801053,16760000,3.967038537666667e-06
1733445977.704499,16776000,7.848767381801736e-06
1733445993.3401341,16792000,1.9565225102269324e-06
1733446024.7737715,16824000,2.5652814201748697e-06
1733446071.5377548,16872000,1.592740954947658e-05
1733446102.8266501,16904000,3.964663392252987e-06
1733446118.6863925,16920000,23778.86328125
1733446149.5876834,16952000,23779.353515625
1733446164.9755633,16968000,1.920401155075524e-05
1733446662.4336927,17016000,23777.02734375
1733446709.6151388,17064000,62.21202850341797
1733446725.1100533,17080000,0.5450039505958557
1733446832.575147,17192000,9.0479152277112e-06
1733446847.820811,17208000,1.0204710633843206e-05
1733446863.223015,17224000,5.527399338234318e-08
1733446878.5189064,17240000,1.0045268936664797e-05
1733446893.6072888,17256000,2.589426003396511e-06
1733446909.3241613,17272000,0.00027115546981804073
1733446925.0870576,17288000,3.247242375437054e-06
1733446956.1862564,17320000,5.726888957724441e-06
1733446971.6187496,17336000,3.758119362373691e-07
1733446986.318091,17352000,5.549704837903846e-06
1733447032.3798306,17400000,6.82240340665885e-07
1733447047.6714888,17416000,2.5462591111136135e-06
1733447062.854561,17432000,3.1641916393709835e-06
1733447078.4121797,17448000,2.2512626856041607e-06
1733447109.2774842,17480000,2.5851418286038097e-06
1733447639.396773,17560000,1.443037717763218e-06
1733447655.1618333,17576000,0.0002622285974211991
1733447702.653725,17624000,2.5648391783761326e-06
1733447813.6161866,17736000,7.875077244534623e-06
1733447860.1948175,17784000,1.745091321936343e-05
1733447924.0940125,17848000,1.0146643035113811e-05
1733447971.5646553,17896000,8.985191016108729e-06
1733447987.2650669,17912000,7.870257832109928e-06
1733448003.1510158,17928000,3.2281270705425413e-06
1733448034.473518,17960000,4.0512531995773315e-08
1733448050.193232,17976000,1.5867781257838942e-05
1733448065.719628,17992000,6.735091915288649e-07
1733448546.7762258,18024000,1.722481073329618e-07
1733448562.2099304,18040000,1.1483765774755739e-05
1733448594.2777605,18072000,2.4997652872116305e-05
1733448624.9303966,18104000,1.7600879800738767e-05
1733448640.34785,18120000,4.092929884791374e-06
1733448671.577042,18152000,2.6186230570601765e-06
1733448702.2912078,18184000,2.475269184287754e-06
1733448717.5676332,18200000,1.2441247701644897
1733448748.897168,18232000,3.059965092688799e-05
1733448779.2960153,18264000,1.4908099728927482e-05
1733448794.5940354,18280000,9.295879863202572e-06
1733448810.3091586,18296000,30030.974609375
1733448825.9287722,18312000,4.739849828183651e-06
1733448872.5313003,18360000,29424.755859375
1733448887.983503,18376000,6.766547357983654e-06
1733448902.8841372,18392000,29431.056640625
1733448948.5781312,18440000,4.08336063628667e-06
1733448963.666917,18456000,29429.37109375
1733449524.6219878,18568000,5.7780184761213604e-06
1733449571.9066868,18616000,6.877351665934839e-07
1733449587.9209206,18632000,1.083484403352486e-05
1733449620.3356907,18664000,4.001869911007816e-06
1733449652.202961,18696000,2.719857729971409e-05
1733449667.6819685,18712000,1.9247783711762168e-05
1733449712.8305259,18760000,2.1099904188304208e-05
1733449727.9199684,18776000,6.51925802230835e-08
1733449758.3699305,18808000,1.0501546967134345e-05
1733449774.0053985,18824000,7.818848644092213e-06
1733449789.5999324,18840000,2.1114548871992156e-05
1733449804.9702992,18856000,1.725759744644165
1733449850.9386108,18904000,2.5483430363237858e-05
1733450422.5741434,19032000,4.053660813951865e-05
1733450437.9909012,19048000,6.542680694110459e-06
1733450453.5801504,19064000,6.55173571431078e-05
1733450485.0428677,19096000,3.497255966067314e-05
1733450517.2987225,19128000,6.642052994720871e-06
1733450533.346692,19144000,59.2161750793457
1733450549.216703,19160000,7.668688774108887
1733450581.182055,19192000,20.5058536529541
1733450613.6758223,19224000,1.6163150576176122e-05
1733450629.655228,19240000,4.096026714250911e-06
1733450645.852951,19256000,1.9608065485954285e-05
1733450693.9137557,19304000,5.032587978348602e-06
1733450709.501404,19320000,2.5664689928817097e-06
1733450725.2506535,19336000,5.055195742897922e-06
1733450803.4704192,19416000,1.811743641155772e-05
1733450835.6337862,19448000,4.6105262299533933e-05
1733450851.727505,19464000,1.7589587514521554e-05
1733451337.8139732,19500000,2.1135831048013642e-05
1733451365.3989453,19528000,6.708952423650771e-05
1733451461.6821935,19624000,2.3244530893862247e-05
1733451477.384583,19640000,3.5941902751801535e-05
1733451508.5752845,19672000,6.922664761077613e-05
1733451540.1519926,19704000,7.62639319873415e-05
1733451603.1290476,19768000,2.857423351088073e-05
1733451635.1036174,19800000,8.690706636116374e-06
1733451667.2670915,19832000,5.061826595920138e-05
1733451698.8824527,19864000,2.3041386157274246e-05
1733451730.3025386,19896000,1.159307976195123e-05
1733451761.4563746,19928000,1.0746228326752316e-05
1733451777.1933987,19944000,5.666120159730781e-06
1733451792.788402,19960000,8.933619028539397e-06
1733451808.3144712,19976000,1.486807559558656e-05
1733451823.9510624,19992000,1.959502640147548e-07
1733452023.7432973,20072000,1.7793615825212328e-06
1733452039.1331897,20088000,6.565148851223057e-06
1733452133.829848,20184000,2.826040145009756e-05
1733452164.8672757,20216000,2.4415669031441212e-05
1733452195.6381311,20248000,0.001416536746546626
1733452211.415419,20264000,23780.63671875
1733452227.4417832,20280000,7.792981147766113
1733452368.293083,20424000,23822.966796875
1733452400.0699742,20456000,23784.990234375
1733452895.7411358,20500000,9.120281174546108e-05
1733452931.7854314,20536000,4.902784894511569e-06
1733452947.3581955,20552000,23777.76953125
1733452979.4939759,20584000,23778.75390625
1733452995.0043166,20600000,0.001079924637451768
1733453010.655442,20616000,23778.154296875
1733453026.7465014,20632000,2.5956473109545186e-05
1733453059.0958972,20664000,3.0113617413007887e-06
1733453075.439025,20680000,23776.46484375
1733453107.6703098,20712000,23776.84765625
1733453123.776246,20728000,2.0792708710359875e-06
1733453140.1305733,20744000,23777.28515625
1733453186.290488,20792000,1.6243429854512215e-06
1733453202.240184,20808000,23776.453125
1733453233.9962847,20840000,23776.255859375
1733453363.5090132,20968000,41786.91796875
1733453379.7065578,20984000,1.3906508229410974e-06
1733453849.377095,21000000,41786.8671875
1733453864.044241,21016000,1.0666204843801097e-06
1733453911.1767604,21064000,41786.359375
1733453927.1111119,21080000,2.472265578035149e-06
1733453942.918607,21096000,41788.8203125
1733453991.4258642,21144000,1.4901859231031267e-06
1733454007.59289,21160000,41788.44140625
1733454023.7433496,21176000,2.005370333790779e-06
1733454072.332027,21224000,41788.48046875
1733454265.7155445,21416000,41792.3046875
1733454314.1252055,21464000,5.744840109400684e-06
1733454347.0507188,21496000,9.861599922180176
1733454803.1090584,21500000,29428.162109375
1733454830.9620838,21528000,2.6061666176246945e-06
1733454847.2108743,21544000,23778.36328125
1733454896.4006953,21592000,2.101855443470413e-06
1733454945.8010867,21640000,23778.25
1733454961.4062045,21656000,4.20187143390649e-06
1733454977.7759025,21672000,23778.7109375
1733454994.115257,21688000,5.802721716463566e-06
1733455010.2975407,21704000,23777.43359375
1733455025.4959497,21720000,3.4249387681484222e-06
1733455041.4442763,21736000,23778.69140625
1733455056.8608813,21752000,5.7328957154823e-06
1733455089.2660701,21784000,5.846354270033771e-06
1733455121.0237758,21816000,4.888418970949715e-06
1733455137.0815287,21832000,23774.861328125
1733455168.9719799,21864000,23774.416015625
1733455201.0241635,21896000,23774.61328125
1733455233.7453287,21928000,23774.46875
1733455249.3972576,21944000,4.78129368275404e-06
1733455265.806196,21960000,23775.126953125
1733455281.9445095,21976000,4.109367637283867e-06
1733455297.5797338,21992000,23774.26953125
1733455766.6074533,22000000,5.466928632813506e-05
1733455903.6515524,22136000,2.014520532611641e-06
1733455918.6001906,22152000,23774.669921875
1733455950.5504162,22184000,23774.05859375
1733455966.5300043,22200000,1.509115122644289e-06
1733456032.9663522,22264000,2.741464413702488e-06
1733456048.9191022,22280000,2.306033820786979e-05
1733456065.1087568,22296000,1.5420839645230444e-06
1733456097.7849143,22328000,1.473166094001499e-06
1733456146.1319456,22376000,1.4425697372644208e-05
1733456195.0577772,22424000,6.822426712460583e-06
1733456227.6572597,22456000,186.70196533203125
1733456260.8165898,22488000,1.0232138265564572e-05
1733456746.278223,22500000,6123.6884765625
1733456766.9532008,22520000,1.0187713996856473e-05
1733456783.508647,22536000,2.9088416340528056e-05
1733456831.543208,22584000,1.0502711120352615e-05
1733456847.834773,22600000,2.1112151443958282e-05
1733456864.117898,22616000,6.809458227508003e-06
1733456896.7501569,22648000,1.0171439726036624e-06
1733456913.2484803,22664000,18379.3125
1733456929.9849238,22680000,0.05568265914916992
1733456963.4580474,22712000,7.737125088169705e-06
1733456980.218086,22728000,18010.541015625
1733456996.8250644,22744000,4.8664396672393195e-06
1733457013.3420396,22760000,7.43805412639631e-06
1733457029.4034202,22776000,2.0388513348734705e-06
1733457045.429408,22792000,1.0753911737992894e-05
1733457127.4470277,22872000,1.6854610294103622e-06
1733457143.9072049,22888000,5.115405656397343e-06
1733457176.95367,22920000,1.0541477422520984e-05
1733457243.4747922,22984000,1.616068220755551e-05
1733457725.0934815,23000000,1.0810885214596055e-05
1733457757.89401,23032000,1.897662878036499e-05
1733457824.3359694,23096000,1.3944902093498968e-05
1733457856.7629414,23128000,2.645894346642308e-05
1733457889.8012712,23160000,2.8105825549573638e-05
